country,category,date,index,base_period,source
FRA,energy,2021-10-01,128.39,2015,OECD coicop1999
FRA,energy,2021-11-01,131.11,2015,OECD coicop1999
FRA,energy,2021-12-01,131.55,2015,OECD coicop1999
FRA,energy,2022-01-01,133.53,2015,OECD coicop1999
FRA,energy,2022-02-01,137.08,2015,OECD coicop1999
FRA,energy,2022-03-01,144.06,2015,OECD coicop1999
FRA,energy,2022-04-01,146.1,2015,OECD coicop1999
FRA,energy,2022-05-01,147.32,2015,OECD coicop1999
FRA,energy,2022-06-01,149.84,2015,OECD coicop1999
FRA,energy,2022-07-01,150.76,2015,OECD coicop1999
FRA,energy,2022-08-01,149.29,2015,OECD coicop1999
FRA,energy,2022-09-01,152.74,2015,OECD coicop1999
FRA,energy,2022-10-01,160.87,2015,OECD coicop1999
FRA,energy,2022-11-01,161.74,2015,OECD coicop1999
FRA,energy,2022-12-01,156.0,2015,OECD coicop1999
FRA,energy,2023-01-01,156.99,2015,OECD coicop1999
FRA,energy,2023-02-01,161.94,2015,OECD coicop1999
FRA,energy,2023-03-01,163.22,2015,OECD coicop1999
FRA,energy,2023-04-01,161.62,2015,OECD coicop1999
FRA,energy,2023-05-01,159.53,2015,OECD coicop1999
FRA,energy,2023-06-01,159.23,2015,OECD coicop1999
FRA,energy,2023-07-01,154.02,2015,OECD coicop1999
FRA,energy,2023-08-01,164.08,2015,OECD coicop1999
FRA,energy,2023-09-01,166.16,2015,OECD coicop1999
FRA,energy,2023-10-01,167.33,2015,OECD coicop1999
FRA,energy,2023-11-01,167.69,2015,OECD coicop1999
FRA,energy,2023-12-01,167.83,2015,OECD coicop1999
FRA,energy,2024-01-01,169.61,2015,OECD coicop1999
FRA,energy,2024-02-01,177.03,2015,OECD coicop1999
FRA,energy,2024-03-01,174.75,2015,OECD coicop1999
FRA,energy,2024-04-01,172.7,2015,OECD coicop1999
FRA,energy,2024-05-01,172.45,2015,OECD coicop1999
FRA,energy,2024-06-01,172.71,2015,OECD coicop1999
FRA,energy,2024-07-01,176.2,2015,OECD coicop1999
FRA,energy,2024-08-01,176.41,2015,OECD coicop1999
FRA,energy,2024-09-01,175.81,2015,OECD coicop1999
FRA,energy,2024-10-01,177.36,2015,OECD coicop1999
FRA,energy,2024-11-01,177.25,2015,OECD coicop1999
FRA,energy,2024-12-01,178.41,2015,OECD coicop1999
FRA,energy,2025-01-01,179.75,2015,OECD coicop1999
FRA,energy,2025-02-01,165.84,2015,OECD coicop1999
FRA,energy,2025-03-01,165.74,2015,OECD coicop1999
FRA,energy,2025-04-01,164.87,2015,OECD coicop1999
FRA,energy,2025-05-01,162.63,2015,OECD coicop1999
FRA,energy,2025-06-01,161.61,2015,OECD coicop1999
FRA,energy,2025-07-01,162.44,2015,OECD coicop1999
FRA,energy,2025-08-01,162.94,2015,OECD coicop1999
FRA,energy,2025-09-01,162.36,2015,OECD coicop1999
FRA,energy,2025-10-01,161.95,2015,OECD coicop1999
FRA,energy,2025-11-01,162.42,2015,OECD coicop1999
FRA,energy,2025-12-01,161.86,2015,OECD coicop1999
FRA,food,2014-01-01,99.92,2015,OECD coicop1999
FRA,food,2014-02-01,99.75,2015,OECD coicop1999
FRA,food,2014-03-01,99.93,2015,OECD coicop1999
FRA,food,2014-04-01,99.76,2015,OECD coicop1999
FRA,food,2014-05-01,100.13,2015,OECD coicop1999
FRA,food,2014-06-01,99.9,2015,OECD coicop1999
FRA,food,2014-07-01,99.3,2015,OECD coicop1999
FRA,food,2014-08-01,98.69,2015,OECD coicop1999
FRA,food,2014-09-01,99.19,2015,OECD coicop1999
FRA,food,2014-10-01,99.58,2015,OECD coicop1999
FRA,food,2014-11-01,99.55,2015,OECD coicop1999
FRA,food,2014-12-01,99.48,2015,OECD coicop1999
FRA,food,2015-01-01,99.54,2015,OECD coicop1999
FRA,food,2015-02-01,99.74,2015,OECD coicop1999
FRA,food,2015-03-01,99.97,2015,OECD coicop1999
FRA,food,2015-04-01,99.98,2015,OECD coicop1999
FRA,food,2015-05-01,100.48,2015,OECD coicop1999
FRA,food,2015-06-01,100.2,2015,OECD coicop1999
FRA,food,2015-07-01,99.61,2015,OECD coicop1999
FRA,food,2015-08-01,99.48,2015,OECD coicop1999
FRA,food,2015-09-01,100.06,2015,OECD coicop1999
FRA,food,2015-10-01,100.6,2015,OECD coicop1999
FRA,food,2015-11-01,100.34,2015,OECD coicop1999
FRA,food,2015-12-01,100.0,2015,OECD coicop1999
FRA,food,2016-01-01,99.86,2015,OECD coicop1999
FRA,food,2016-02-01,99.82,2015,OECD coicop1999
FRA,food,2016-03-01,100.35,2015,OECD coicop1999
FRA,food,2016-04-01,100.32,2015,OECD coicop1999
FRA,food,2016-05-01,101.48,2015,OECD coicop1999
FRA,food,2016-06-01,100.74,2015,OECD coicop1999
FRA,food,2016-07-01,100.87,2015,OECD coicop1999
FRA,food,2016-08-01,101.04,2015,OECD coicop1999
FRA,food,2016-09-01,100.47,2015,OECD coicop1999
FRA,food,2016-10-01,100.4,2015,OECD coicop1999
FRA,food,2016-11-01,100.57,2015,OECD coicop1999
FRA,food,2016-12-01,100.73,2015,OECD coicop1999
FRA,food,2017-01-01,101.23,2015,OECD coicop1999
FRA,food,2017-02-01,101.51,2015,OECD coicop1999
FRA,food,2017-03-01,101.17,2015,OECD coicop1999
FRA,food,2017-04-01,101.09,2015,OECD coicop1999
FRA,food,2017-05-01,101.89,2015,OECD coicop1999
FRA,food,2017-06-01,101.57,2015,OECD coicop1999
FRA,food,2017-07-01,101.62,2015,OECD coicop1999
FRA,food,2017-08-01,101.68,2015,OECD coicop1999
FRA,food,2017-09-01,101.6,2015,OECD coicop1999
FRA,food,2017-10-01,102.07,2015,OECD coicop1999
FRA,food,2017-11-01,102.16,2015,OECD coicop1999
FRA,food,2017-12-01,102.18,2015,OECD coicop1999
FRA,food,2018-01-01,102.51,2015,OECD coicop1999
FRA,food,2018-02-01,102.36,2015,OECD coicop1999
FRA,food,2018-03-01,102.76,2015,OECD coicop1999
FRA,food,2018-04-01,102.81,2015,OECD coicop1999
FRA,food,2018-05-01,103.82,2015,OECD coicop1999
FRA,food,2018-06-01,103.61,2015,OECD coicop1999
FRA,food,2018-07-01,103.72,2015,OECD coicop1999
FRA,food,2018-08-01,104.01,2015,OECD coicop1999
FRA,food,2018-09-01,104.66,2015,OECD coicop1999
FRA,food,2018-10-01,104.46,2015,OECD coicop1999
FRA,food,2018-11-01,104.2,2015,OECD coicop1999
FRA,food,2018-12-01,104.85,2015,OECD coicop1999
FRA,food,2019-01-01,105.44,2015,OECD coicop1999
FRA,food,2019-02-01,105.52,2015,OECD coicop1999
FRA,food,2019-03-01,105.23,2015,OECD coicop1999
FRA,food,2019-04-01,105.29,2015,OECD coicop1999
FRA,food,2019-05-01,106.07,2015,OECD coicop1999
FRA,food,2019-06-01,106.19,2015,OECD coicop1999
FRA,food,2019-07-01,106.81,2015,OECD coicop1999
FRA,food,2019-08-01,107.35,2015,OECD coicop1999
FRA,food,2019-09-01,106.75,2015,OECD coicop1999
FRA,food,2019-10-01,106.22,2015,OECD coicop1999
FRA,food,2019-11-01,106.35,2015,OECD coicop1999
FRA,food,2019-12-01,107.01,2015,OECD coicop1999
FRA,food,2020-01-01,107.47,2015,OECD coicop1999
FRA,food,2020-02-01,107.39,2015,OECD coicop1999
FRA,food,2020-03-01,107.34,2015,OECD coicop1999
FRA,food,2020-04-01,109.63,2015,OECD coicop1999
FRA,food,2020-05-01,110.24,2015,OECD coicop1999
FRA,food,2020-06-01,109.19,2015,OECD coicop1999
FRA,food,2020-07-01,108.0,2015,OECD coicop1999
FRA,food,2020-08-01,108.24,2015,OECD coicop1999
FRA,food,2020-09-01,107.69,2015,OECD coicop1999
FRA,food,2020-10-01,107.93,2015,OECD coicop1999
FRA,food,2020-11-01,108.66,2015,OECD coicop1999
FRA,food,2020-12-01,108.21,2015,OECD coicop1999
FRA,food,2021-01-01,108.57,2015,OECD coicop1999
FRA,food,2021-02-01,108.31,2015,OECD coicop1999
FRA,food,2021-03-01,108.38,2015,OECD coicop1999
FRA,food,2021-04-01,109.05,2015,OECD coicop1999
FRA,food,2021-05-01,109.7,2015,OECD coicop1999
FRA,food,2021-06-01,108.87,2015,OECD coicop1999
FRA,food,2021-07-01,108.99,2015,OECD coicop1999
FRA,food,2021-08-01,109.75,2015,OECD coicop1999
FRA,food,2021-09-01,108.86,2015,OECD coicop1999
FRA,food,2021-10-01,108.66,2015,OECD coicop1999
FRA,food,2021-11-01,109.1,2015,OECD coicop1999
FRA,food,2021-12-01,109.74,2015,OECD coicop1999
FRA,food,2022-01-01,110.41,2015,OECD coicop1999
FRA,food,2022-02-01,110.82,2015,OECD coicop1999
FRA,food,2022-03-01,111.87,2015,OECD coicop1999
FRA,food,2022-04-01,113.61,2015,OECD coicop1999
FRA,food,2022-05-01,114.75,2015,OECD coicop1999
FRA,food,2022-06-01,115.71,2015,OECD coicop1999
FRA,food,2022-07-01,116.88,2015,OECD coicop1999
FRA,food,2022-08-01,118.95,2015,OECD coicop1999
FRA,food,2022-09-01,120.41,2015,OECD coicop1999
FRA,food,2022-10-01,122.64,2015,OECD coicop1999
FRA,food,2022-11-01,123.26,2015,OECD coicop1999
FRA,food,2022-12-01,123.86,2015,OECD coicop1999
FRA,food,2023-01-01,126.04,2015,OECD coicop1999
FRA,food,2023-02-01,128.31,2015,OECD coicop1999
FRA,food,2023-03-01,130.78,2015,OECD coicop1999
FRA,food,2023-04-01,131.47,2015,OECD coicop1999
FRA,food,2023-05-01,131.9,2015,OECD coicop1999
FRA,food,2023-06-01,132.22,2015,OECD coicop1999
FRA,food,2023-07-01,132.28,2015,OECD coicop1999
FRA,food,2023-08-01,132.75,2015,OECD coicop1999
FRA,food,2023-09-01,132.39,2015,OECD coicop1999
FRA,food,2023-10-01,132.43,2015,OECD coicop1999
FRA,food,2023-11-01,132.98,2015,OECD coicop1999
FRA,food,2023-12-01,133.05,2015,OECD coicop1999
FRA,food,2024-01-01,133.28,2015,OECD coicop1999
FRA,food,2024-02-01,132.81,2015,OECD coicop1999
FRA,food,2024-03-01,132.82,2015,OECD coicop1999
FRA,food,2024-04-01,132.95,2015,OECD coicop1999
FRA,food,2024-05-01,133.52,2015,OECD coicop1999
FRA,food,2024-06-01,133.27,2015,OECD coicop1999
FRA,food,2024-07-01,132.95,2015,OECD coicop1999
FRA,food,2024-08-01,133.38,2015,OECD coicop1999
FRA,food,2024-09-01,132.95,2015,OECD coicop1999
FRA,food,2024-10-01,133.3,2015,OECD coicop1999
FRA,food,2024-11-01,133.19,2015,OECD coicop1999
FRA,food,2024-12-01,133.02,2015,OECD coicop1999
FRA,food,2025-01-01,133.42,2015,OECD coicop1999
FRA,food,2025-02-01,133.28,2015,OECD coicop1999
FRA,food,2025-03-01,133.69,2015,OECD coicop1999
FRA,food,2025-04-01,134.78,2015,OECD coicop1999
FRA,food,2025-05-01,135.42,2015,OECD coicop1999
FRA,food,2025-06-01,135.24,2015,OECD coicop1999
FRA,food,2025-07-01,135.3,2015,OECD coicop1999
FRA,food,2025-08-01,135.73,2015,OECD coicop1999
FRA,food,2025-09-01,135.46,2015,OECD coicop1999
FRA,food,2025-10-01,135.16,2015,OECD coicop1999
FRA,food,2025-11-01,135.16,2015,OECD coicop1999
FRA,food,2025-12-01,135.46,2015,OECD coicop1999
FRA,restaurants_hotels,2014-01-01,96.28,2015,OECD coicop1999
FRA,restaurants_hotels,2014-02-01,97.18,2015,OECD coicop1999
FRA,restaurants_hotels,2014-03-01,98.52,2015,OECD coicop1999
FRA,restaurants_hotels,2014-04-01,97.19,2015,OECD coicop1999
FRA,restaurants_hotels,2014-05-01,97.85,2015,OECD coicop1999
FRA,restaurants_hotels,2014-06-01,98.74,2015,OECD coicop1999
FRA,restaurants_hotels,2014-07-01,102.24,2015,OECD coicop1999
FRA,restaurants_hotels,2014-08-01,103.5,2015,OECD coicop1999
FRA,restaurants_hotels,2014-09-01,98.43,2015,OECD coicop1999
FRA,restaurants_hotels,2014-10-01,97.59,2015,OECD coicop1999
FRA,restaurants_hotels,2014-11-01,97.41,2015,OECD coicop1999
FRA,restaurants_hotels,2014-12-01,98.23,2015,OECD coicop1999
FRA,restaurants_hotels,2015-01-01,97.8,2015,OECD coicop1999
FRA,restaurants_hotels,2015-02-01,99.06,2015,OECD coicop1999
FRA,restaurants_hotels,2015-03-01,99.61,2015,OECD coicop1999
FRA,restaurants_hotels,2015-04-01,98.55,2015,OECD coicop1999
FRA,restaurants_hotels,2015-05-01,99.02,2015,OECD coicop1999
FRA,restaurants_hotels,2015-06-01,100.21,2015,OECD coicop1999
FRA,restaurants_hotels,2015-07-01,103.6,2015,OECD coicop1999
FRA,restaurants_hotels,2015-08-01,105.02,2015,OECD coicop1999
FRA,restaurants_hotels,2015-09-01,99.89,2015,OECD coicop1999
FRA,restaurants_hotels,2015-10-01,98.86,2015,OECD coicop1999
FRA,restaurants_hotels,2015-11-01,98.53,2015,OECD coicop1999
FRA,restaurants_hotels,2015-12-01,99.85,2015,OECD coicop1999
FRA,restaurants_hotels,2016-01-01,99.6,2015,OECD coicop1999
FRA,restaurants_hotels,2016-02-01,100.25,2015,OECD coicop1999
FRA,restaurants_hotels,2016-03-01,100.99,2015,OECD coicop1999
FRA,restaurants_hotels,2016-04-01,100.5,2015,OECD coicop1999
FRA,restaurants_hotels,2016-05-01,100.83,2015,OECD coicop1999
FRA,restaurants_hotels,2016-06-01,102.08,2015,OECD coicop1999
FRA,restaurants_hotels,2016-07-01,104.56,2015,OECD coicop1999
FRA,restaurants_hotels,2016-08-01,105.98,2015,OECD coicop1999
FRA,restaurants_hotels,2016-09-01,101.68,2015,OECD coicop1999
FRA,restaurants_hotels,2016-10-01,101.31,2015,OECD coicop1999
FRA,restaurants_hotels,2016-11-01,100.94,2015,OECD coicop1999
FRA,restaurants_hotels,2016-12-01,101.64,2015,OECD coicop1999
FRA,restaurants_hotels,2017-01-01,101.68,2015,OECD coicop1999
FRA,restaurants_hotels,2017-02-01,102.21,2015,OECD coicop1999
FRA,restaurants_hotels,2017-03-01,102.97,2015,OECD coicop1999
FRA,restaurants_hotels,2017-04-01,101.93,2015,OECD coicop1999
FRA,restaurants_hotels,2017-05-01,102.43,2015,OECD coicop1999
FRA,restaurants_hotels,2017-06-01,103.21,2015,OECD coicop1999
FRA,restaurants_hotels,2017-07-01,105.8,2015,OECD coicop1999
FRA,restaurants_hotels,2017-08-01,107.85,2015,OECD coicop1999
FRA,restaurants_hotels,2017-09-01,103.63,2015,OECD coicop1999
FRA,restaurants_hotels,2017-10-01,102.92,2015,OECD coicop1999
FRA,restaurants_hotels,2017-11-01,102.81,2015,OECD coicop1999
FRA,restaurants_hotels,2017-12-01,103.04,2015,OECD coicop1999
FRA,restaurants_hotels,2018-01-01,103.76,2015,OECD coicop1999
FRA,restaurants_hotels,2018-02-01,103.35,2015,OECD coicop1999
FRA,restaurants_hotels,2018-03-01,105.4,2015,OECD coicop1999
FRA,restaurants_hotels,2018-04-01,103.76,2015,OECD coicop1999
FRA,restaurants_hotels,2018-05-01,104.42,2015,OECD coicop1999
FRA,restaurants_hotels,2018-06-01,105.67,2015,OECD coicop1999
FRA,restaurants_hotels,2018-07-01,108.39,2015,OECD coicop1999
FRA,restaurants_hotels,2018-08-01,110.86,2015,OECD coicop1999
FRA,restaurants_hotels,2018-09-01,106.03,2015,OECD coicop1999
FRA,restaurants_hotels,2018-10-01,105.44,2015,OECD coicop1999
FRA,restaurants_hotels,2018-11-01,105.09,2015,OECD coicop1999
FRA,restaurants_hotels,2018-12-01,104.99,2015,OECD coicop1999
FRA,restaurants_hotels,2019-01-01,105.77,2015,OECD coicop1999
FRA,restaurants_hotels,2019-02-01,105.16,2015,OECD coicop1999
FRA,restaurants_hotels,2019-03-01,105.83,2015,OECD coicop1999
FRA,restaurants_hotels,2019-04-01,105.72,2015,OECD coicop1999
FRA,restaurants_hotels,2019-05-01,106.04,2015,OECD coicop1999
FRA,restaurants_hotels,2019-06-01,107.32,2015,OECD coicop1999
FRA,restaurants_hotels,2019-07-01,110.03,2015,OECD coicop1999
FRA,restaurants_hotels,2019-08-01,111.71,2015,OECD coicop1999
FRA,restaurants_hotels,2019-09-01,107.75,2015,OECD coicop1999
FRA,restaurants_hotels,2019-10-01,106.93,2015,OECD coicop1999
FRA,restaurants_hotels,2019-11-01,106.27,2015,OECD coicop1999
FRA,restaurants_hotels,2019-12-01,106.62,2015,OECD coicop1999
FRA,restaurants_hotels,2020-01-01,107.52,2015,OECD coicop1999
FRA,restaurants_hotels,2020-02-01,107.05,2015,OECD coicop1999
FRA,restaurants_hotels,2020-03-01,107.38,2015,OECD coicop1999
FRA,restaurants_hotels,2020-04-01,106.44,2015,OECD coicop1999
FRA,restaurants_hotels,2020-05-01,107.23,2015,OECD coicop1999
FRA,restaurants_hotels,2020-06-01,108.12,2015,OECD coicop1999
FRA,restaurants_hotels,2020-07-01,110.6,2015,OECD coicop1999
FRA,restaurants_hotels,2020-08-01,113.33,2015,OECD coicop1999
FRA,restaurants_hotels,2020-09-01,108.06,2015,OECD coicop1999
FRA,restaurants_hotels,2020-10-01,107.21,2015,OECD coicop1999
FRA,restaurants_hotels,2020-11-01,106.81,2015,OECD coicop1999
FRA,restaurants_hotels,2020-12-01,106.73,2015,OECD coicop1999
FRA,restaurants_hotels,2021-01-01,107.3,2015,OECD coicop1999
FRA,restaurants_hotels,2021-02-01,107.01,2015,OECD coicop1999
FRA,restaurants_hotels,2021-03-01,107.86,2015,OECD coicop1999
FRA,restaurants_hotels,2021-04-01,107.33,2015,OECD coicop1999
FRA,restaurants_hotels,2021-05-01,107.21,2015,OECD coicop1999
FRA,restaurants_hotels,2021-06-01,108.37,2015,OECD coicop1999
FRA,restaurants_hotels,2021-07-01,110.94,2015,OECD coicop1999
FRA,restaurants_hotels,2021-08-01,113.93,2015,OECD coicop1999
FRA,restaurants_hotels,2021-09-01,110.01,2015,OECD coicop1999
FRA,restaurants_hotels,2021-10-01,109.17,2015,OECD coicop1999
FRA,restaurants_hotels,2021-11-01,109.06,2015,OECD coicop1999
FRA,restaurants_hotels,2021-12-01,109.24,2015,OECD coicop1999
FRA,restaurants_hotels,2022-01-01,110.08,2015,OECD coicop1999
FRA,restaurants_hotels,2022-02-01,110.46,2015,OECD coicop1999
FRA,restaurants_hotels,2022-03-01,111.45,2015,OECD coicop1999
FRA,restaurants_hotels,2022-04-01,110.96,2015,OECD coicop1999
FRA,restaurants_hotels,2022-05-01,112.72,2015,OECD coicop1999
FRA,restaurants_hotels,2022-06-01,114.25,2015,OECD coicop1999
FRA,restaurants_hotels,2022-07-01,118.88,2015,OECD coicop1999
FRA,restaurants_hotels,2022-08-01,120.65,2015,OECD coicop1999
FRA,restaurants_hotels,2022-09-01,114.92,2015,OECD coicop1999
FRA,restaurants_hotels,2022-10-01,114.6,2015,OECD coicop1999
FRA,restaurants_hotels,2022-11-01,114.53,2015,OECD coicop1999
FRA,restaurants_hotels,2022-12-01,114.78,2015,OECD coicop1999
FRA,restaurants_hotels,2023-01-01,115.23,2015,OECD coicop1999
FRA,restaurants_hotels,2023-02-01,115.99,2015,OECD coicop1999
FRA,restaurants_hotels,2023-03-01,116.73,2015,OECD coicop1999
FRA,restaurants_hotels,2023-04-01,117.78,2015,OECD coicop1999
FRA,restaurants_hotels,2023-05-01,119.05,2015,OECD coicop1999
FRA,restaurants_hotels,2023-06-01,120.63,2015,OECD coicop1999
FRA,restaurants_hotels,2023-07-01,124.57,2015,OECD coicop1999
FRA,restaurants_hotels,2023-08-01,126.26,2015,OECD coicop1999
FRA,restaurants_hotels,2023-09-01,121.22,2015,OECD coicop1999
FRA,restaurants_hotels,2023-10-01,120.84,2015,OECD coicop1999
FRA,restaurants_hotels,2023-11-01,119.65,2015,OECD coicop1999
FRA,restaurants_hotels,2023-12-01,119.39,2015,OECD coicop1999
FRA,restaurants_hotels,2024-01-01,119.78,2015,OECD coicop1999
FRA,restaurants_hotels,2024-02-01,120.31,2015,OECD coicop1999
FRA,restaurants_hotels,2024-03-01,120.51,2015,OECD coicop1999
FRA,restaurants_hotels,2024-04-01,121.69,2015,OECD coicop1999
FRA,restaurants_hotels,2024-05-01,122.65,2015,OECD coicop1999
FRA,restaurants_hotels,2024-06-01,123.99,2015,OECD coicop1999
FRA,restaurants_hotels,2024-07-01,127.86,2015,OECD coicop1999
FRA,restaurants_hotels,2024-08-01,130.31,2015,OECD coicop1999
FRA,restaurants_hotels,2024-09-01,124.55,2015,OECD coicop1999
FRA,restaurants_hotels,2024-10-01,124.09,2015,OECD coicop1999
FRA,restaurants_hotels,2024-11-01,123.03,2015,OECD coicop1999
FRA,restaurants_hotels,2024-12-01,123.13,2015,OECD coicop1999
FRA,restaurants_hotels,2025-01-01,123.2,2015,OECD coicop1999
FRA,restaurants_hotels,2025-02-01,123.87,2015,OECD coicop1999
FRA,restaurants_hotels,2025-03-01,124.0,2015,OECD coicop1999
FRA,restaurants_hotels,2025-04-01,124.04,2015,OECD coicop1999
FRA,restaurants_hotels,2025-05-01,125.09,2015,OECD coicop1999
FRA,restaurants_hotels,2025-06-01,127.47,2015,OECD coicop1999
FRA,restaurants_hotels,2025-07-01,130.9,2015,OECD coicop1999
FRA,restaurants_hotels,2025-08-01,133.4,2015,OECD coicop1999
FRA,restaurants_hotels,2025-09-01,127.33,2015,OECD coicop1999
FRA,restaurants_hotels,2025-10-01,126.82,2015,OECD coicop1999
FRA,restaurants_hotels,2025-11-01,125.33,2015,OECD coicop1999
FRA,restaurants_hotels,2025-12-01,125.61,2015,OECD coicop1999
GBR,all_items,2014-01-01,98.7,2015,OECD coicop1999
GBR,all_items,2014-02-01,99.1,2015,OECD coicop1999
GBR,all_items,2014-03-01,99.3,2015,OECD coicop1999
GBR,all_items,2014-04-01,99.6,2015,OECD coicop1999
GBR,all_items,2014-05-01,99.6,2015,OECD coicop1999
GBR,all_items,2014-06-01,99.8,2015,OECD coicop1999
GBR,all_items,2014-07-01,99.6,2015,OECD coicop1999
GBR,all_items,2014-08-01,99.9,2015,OECD coicop1999
GBR,all_items,2014-09-01,100.0,2015,OECD coicop1999
GBR,all_items,2014-10-01,100.1,2015,OECD coicop1999
GBR,all_items,2014-11-01,99.9,2015,OECD coicop1999
GBR,all_items,2014-12-01,99.9,2015,OECD coicop1999
GBR,all_items,2015-01-01,99.2,2015,OECD coicop1999
GBR,all_items,2015-02-01,99.5,2015,OECD coicop1999
GBR,all_items,2015-03-01,99.6,2015,OECD coicop1999
GBR,all_items,2015-04-01,99.9,2015,OECD coicop1999
GBR,all_items,2015-05-01,100.1,2015,OECD coicop1999
GBR,all_items,2015-06-01,100.1,2015,OECD coicop1999
GBR,all_items,2015-07-01,100.0,2015,OECD coicop1999
GBR,all_items,2015-08-01,100.3,2015,OECD coicop1999
GBR,all_items,2015-09-01,100.2,2015,OECD coicop1999
GBR,all_items,2015-10-01,100.3,2015,OECD coicop1999
GBR,all_items,2015-11-01,100.3,2015,OECD coicop1999
GBR,all_items,2015-12-01,100.4,2015,OECD coicop1999
GBR,all_items,2016-01-01,99.9,2015,OECD coicop1999
GBR,all_items,2016-02-01,100.1,2015,OECD coicop1999
GBR,all_items,2016-03-01,100.4,2015,OECD coicop1999
GBR,all_items,2016-04-01,100.6,2015,OECD coicop1999
GBR,all_items,2016-05-01,100.8,2015,OECD coicop1999
GBR,all_items,2016-06-01,101.0,2015,OECD coicop1999
GBR,all_items,2016-07-01,100.9,2015,OECD coicop1999
GBR,all_items,2016-08-01,101.2,2015,OECD coicop1999
GBR,all_items,2016-09-01,101.5,2015,OECD coicop1999
GBR,all_items,2016-10-01,101.6,2015,OECD coicop1999
GBR,all_items,2016-11-01,101.8,2015,OECD coicop1999
GBR,all_items,2016-12-01,102.2,2015,OECD coicop1999
GBR,all_items,2017-01-01,101.8,2015,OECD coicop1999
GBR,all_items,2017-02-01,102.4,2015,OECD coicop1999
GBR,all_items,2017-03-01,102.7,2015,OECD coicop1999
GBR,all_items,2017-04-01,103.2,2015,OECD coicop1999
GBR,all_items,2017-05-01,103.5,2015,OECD coicop1999
GBR,all_items,2017-06-01,103.5,2015,OECD coicop1999
GBR,all_items,2017-07-01,103.5,2015,OECD coicop1999
GBR,all_items,2017-08-01,104.0,2015,OECD coicop1999
GBR,all_items,2017-09-01,104.3,2015,OECD coicop1999
GBR,all_items,2017-10-01,104.4,2015,OECD coicop1999
GBR,all_items,2017-11-01,104.7,2015,OECD coicop1999
GBR,all_items,2017-12-01,105.0,2015,OECD coicop1999
GBR,all_items,2018-01-01,104.5,2015,OECD coicop1999
GBR,all_items,2018-02-01,104.9,2015,OECD coicop1999
GBR,all_items,2018-03-01,105.1,2015,OECD coicop1999
GBR,all_items,2018-04-01,105.5,2015,OECD coicop1999
GBR,all_items,2018-05-01,105.9,2015,OECD coicop1999
GBR,all_items,2018-06-01,105.9,2015,OECD coicop1999
GBR,all_items,2018-07-01,105.9,2015,OECD coicop1999
GBR,all_items,2018-08-01,106.5,2015,OECD coicop1999
GBR,all_items,2018-09-01,106.6,2015,OECD coicop1999
GBR,all_items,2018-10-01,106.7,2015,OECD coicop1999
GBR,all_items,2018-11-01,106.9,2015,OECD coicop1999
GBR,all_items,2018-12-01,107.1,2015,OECD coicop1999
GBR,all_items,2019-01-01,106.4,2015,OECD coicop1999
GBR,all_items,2019-02-01,106.8,2015,OECD coicop1999
GBR,all_items,2019-03-01,107.0,2015,OECD coicop1999
GBR,all_items,2019-04-01,107.6,2015,OECD coicop1999
GBR,all_items,2019-05-01,107.9,2015,OECD coicop1999
GBR,all_items,2019-06-01,107.9,2015,OECD coicop1999
GBR,all_items,2019-07-01,108.0,2015,OECD coicop1999
GBR,all_items,2019-08-01,108.3,2015,OECD coicop1999
GBR,all_items,2019-09-01,108.4,2015,OECD coicop1999
GBR,all_items,2019-10-01,108.3,2015,OECD coicop1999
GBR,all_items,2019-11-01,108.5,2015,OECD coicop1999
GBR,all_items,2019-12-01,108.5,2015,OECD coicop1999
GBR,all_items,2020-01-01,108.3,2015,OECD coicop1999
GBR,all_items,2020-02-01,108.6,2015,OECD coicop1999
GBR,all_items,2020-03-01,108.6,2015,OECD coicop1999
GBR,all_items,2020-04-01,108.6,2015,OECD coicop1999
GBR,all_items,2020-05-01,108.6,2015,OECD coicop1999
GBR,all_items,2020-06-01,108.8,2015,OECD coicop1999
GBR,all_items,2020-07-01,109.2,2015,OECD coicop1999
GBR,all_items,2020-08-01,108.8,2015,OECD coicop1999
GBR,all_items,2020-09-01,109.2,2015,OECD coicop1999
GBR,all_items,2020-10-01,109.2,2015,OECD coicop1999
GBR,all_items,2020-11-01,109.1,2015,OECD coicop1999
GBR,all_items,2020-12-01,109.4,2015,OECD coicop1999
GBR,all_items,2021-01-01,109.3,2015,OECD coicop1999
GBR,all_items,2021-02-01,109.4,2015,OECD coicop1999
GBR,all_items,2021-03-01,109.7,2015,OECD coicop1999
GBR,all_items,2021-04-01,110.4,2015,OECD coicop1999
GBR,all_items,2021-05-01,111.0,2015,OECD coicop1999
GBR,all_items,2021-06-01,111.4,2015,OECD coicop1999
GBR,all_items,2021-07-01,111.4,2015,OECD coicop1999
GBR,all_items,2021-08-01,112.1,2015,OECD coicop1999
GBR,all_items,2021-09-01,112.4,2015,OECD coicop1999
GBR,all_items,2021-10-01,113.4,2015,OECD coicop1999
GBR,all_items,2021-11-01,114.1,2015,OECD coicop1999
GBR,all_items,2021-12-01,114.7,2015,OECD coicop1999
GBR,all_items,2022-01-01,114.6,2015,OECD coicop1999
GBR,all_items,2022-02-01,115.4,2015,OECD coicop1999
GBR,all_items,2022-03-01,116.5,2015,OECD coicop1999
